"","Subject","item","noun","condition","word.CRESP","word.RESP","word.ACC","word.RT","spr_listnr_assigned","recog_listnr_assigned","wrong_combo"
"3347","oa_42","28_unseen","Verschluss",NA,"n","n",1,5020,1,1,""
"3348","oa_42","21_unseen","Zigaretten",NA,"n","n",1,8140,1,1,""
"3349","oa_42","3_unseen","Lippen",NA,"n","j",0,4729,1,1,""
"3350","oa_42","36_unseen","Schande",NA,"n","n",1,2125,1,1,""
"3351","oa_42","20_unexpected","Ausrüstung","unexpected","j","n",0,4177,1,1,""
"3352","oa_42","15_expected","Schlüsseldienst","expected","j","j",1,2115,1,1,""
"3353","oa_42","24_unseen","Speisesaal",NA,"n","n",1,3518,1,1,""
"3354","oa_42","22_unseen","Pfanne",NA,"n","n",1,2114,1,1,""
"3355","oa_42","29_unseen","Materie",NA,"n","n",1,4006,1,1,""
"3356","oa_42","18_unseen","Pfadfinder",NA,"n","n",1,2039,1,1,""
"3357","oa_42","33_expected","Sonne","expected","j","j",1,1644,1,1,""
"3358","oa_42","2_unseen","Technik",NA,"n","n",1,3451,1,1,""
"3359","oa_42","48_expected","Wand","expected","j","j",1,2474,1,1,""
"3360","oa_42","34_unseen","Hypnose",NA,"n","n",1,2239,1,1,""
"3361","oa_43","13_unexpected","Couch","unexpected","j","j",1,4268,3,2,"XXXX"
"3362","oa_43","14_unseen","Fahrzeuge",NA,"n","n",1,18226,3,2,"XXXX"
"3363","oa_43","5_unexpected","Grundstück","unexpected","j","j",1,8310,3,2,"XXXX"
"3364","oa_43","7_unseen","Zeichnung",NA,"n","n",1,4989,3,2,"XXXX"
"3365","oa_43","48_unexpected","Dachboden","unexpected","j","j",1,3126,3,2,"XXXX"
"3366","oa_43","11_unseen","Zuneigung",NA,"n","n",1,9610,3,2,"XXXX"
"3367","oa_43","19_unexpected","Klappe","unexpected","j","n",0,3765,3,2,"XXXX"
"3368","oa_43","4_unseen","Unterricht",NA,"n","j",0,6423,3,2,"XXXX"
"3369","oa_43","42_expected","Boden","expected","j","j",1,2536,3,2,"XXXX"
"3370","oa_43","36_unseen","Schande",NA,"n","n",1,2227,3,2,"XXXX"
"3371","oa_43","40_expected","Affen","expected","j","j",1,6945,3,2,"XXXX"
"3372","oa_43","6_unseen","Gipfel",NA,"n","n",1,2373,3,2,"XXXX"
"3373","oa_43","39_unexpected","Hospital","unexpected","j","j",1,4223,3,2,"XXXX"
"3374","oa_43","3_unexpected","Haus","unexpected","j","j",1,6735,3,2,"XXXX"
"3375","oa_43","30_unseen","Toaster",NA,"n","n",1,2691,3,2,"XXXX"
"3376","oa_43","20_expected","Fahrrad","expected","j","n",0,3272,3,2,"XXXX"
"3377","oa_43","32_unseen","Buchstaben",NA,"n","n",1,4174,3,2,"XXXX"
"3378","oa_43","4_expected","Zähne","expected","j","j",1,10320,3,2,"XXXX"
"3379","oa_43","5_unseen","Kopfgeld",NA,"n","n",1,2407,3,2,"XXXX"
"3380","oa_43","9_unexpected","Menge","unexpected","j","j",1,4279,3,2,"XXXX"
"3381","oa_43","8_expected","Berge","expected","j","n",0,10181,3,2,"XXXX"
"3382","oa_43","15_unseen","Künstlerin",NA,"n","n",1,3593,3,2,"XXXX"
"3383","oa_43","6_expected","Tisch","expected","j","j",1,3522,3,2,"XXXX"
"3384","oa_43","34_expected","Bäckerei","expected","j","j",1,2589,3,2,"XXXX"
"3385","oa_43","1_unseen","Käsekuchen",NA,"n","n",1,2246,3,2,"XXXX"
"3386","oa_43","38_expected","Licht","expected","j","n",0,3285,3,2,"XXXX"
"3387","oa_43","23_unseen","Röhre",NA,"n","n",1,3226,3,2,"XXXX"
"3388","oa_43","14_expected","Ferien","expected","j","j",1,2066,3,2,"XXXX"
"3389","oa_43","39_unseen","Makler",NA,"n","n",1,1423,3,2,"XXXX"
"3390","oa_43","2_unseen","Technik",NA,"n","n",1,1806,3,2,"XXXX"
"3391","oa_43","18_expected","Orchester","expected","j","j",1,8190,3,2,"XXXX"
"3392","oa_43","37_unseen","Smaragd",NA,"n","n",1,3065,3,2,"XXXX"
"3393","oa_43","45_unexpected","Antwort","unexpected","j","n",0,10439,3,2,"XXXX"
"3394","oa_43","10_unseen","Zwerge",NA,"n","n",1,3057,3,2,"XXXX"
"3395","oa_43","17_unseen","Brüder",NA,"n","n",1,1239,3,2,"XXXX"
"3396","oa_43","7_unexpected","Wagen","unexpected","j","j",1,2357,3,2,"XXXX"
"3397","oa_43","37_unexpected","Waffe","unexpected","j","n",0,2376,3,2,"XXXX"
"3398","oa_43","40_unseen","Türke",NA,"n","n",1,4593,3,2,"XXXX"
"3399","oa_43","29_unseen","Materie",NA,"n","n",1,1403,3,2,"XXXX"
"3400","oa_43","49_expected","Paket","expected","j","n",0,3147,3,2,"XXXX"
"3401","oa_43","17_unexpected","Herausforderung","unexpected","j","n",0,3165,3,2,"XXXX"
"3402","oa_43","25_unexpected","Wappen","unexpected","j","n",0,4223,3,2,"XXXX"
"3403","oa_43","43_unexpected","Gatter","unexpected","j","n",0,3111,3,2,"XXXX"
"3404","oa_43","13_unseen","Frosch",NA,"n","n",1,2139,3,2,"XXXX"
"3405","oa_43","3_unseen","Lippen",NA,"n","n",1,1438,3,2,"XXXX"
"3406","oa_43","35_unexpected","Mund","unexpected","j","n",0,1733,3,2,"XXXX"
"3407","oa_43","33_unseen","Weste",NA,"n","n",1,1375,3,2,"XXXX"
"3408","oa_43","16_unseen","Antarktis",NA,"n","n",1,1912,3,2,"XXXX"
"3409","oa_43","25_unseen","Einzelkind",NA,"n","n",1,1429,3,2,"XXXX"
"3410","oa_43","28_unseen","Verschluss",NA,"n","n",1,3324,3,2,"XXXX"
"3411","oa_43","31_unexpected","Watte","unexpected","j","n",0,1240,3,2,"XXXX"
"3412","oa_43","19_unseen","Bombe",NA,"n","n",1,966,3,2,"XXXX"
"3413","oa_43","2_expected","Auto","expected","j","j",1,2175,3,2,"XXXX"
"3414","oa_43","12_unseen","Wunsch",NA,"n","j",0,3153,3,2,"XXXX"
"3415","oa_43","36_expected","Sauna","expected","j","n",0,3531,3,2,"XXXX"
"3416","oa_43","16_expected","Schloss","expected","j","n",0,3518,3,2,"XXXX"
"3417","oa_43","10_expected","Band","expected","j","n",0,1754,3,2,"XXXX"
"3418","oa_43","8_unseen","Schutt",NA,"n","n",1,2204,3,2,"XXXX"
"3419","oa_43","24_unseen","Speisesaal",NA,"n","j",0,10020,3,2,"XXXX"
"3420","oa_43","1_unexpected","Schlafzimmer","unexpected","j","n",0,6654,3,2,"XXXX"
"3421","oa_43","27_unseen","Bildschirm",NA,"n","n",1,1821,3,2,"XXXX"
"3422","oa_43","27_unexpected","Platte","unexpected","j","n",0,3453,3,2,"XXXX"
"3423","oa_43","28_expected","Briefkasten","expected","j","n",0,1683,3,2,"XXXX"
"3424","oa_43","20_unseen","Wüste",NA,"n","n",1,1320,3,2,"XXXX"
"3425","oa_43","9_unseen","Sekunde",NA,"n","n",1,1419,3,2,"XXXX"
"3426","oa_43","24_expected","Wald","expected","j","j",1,1906,3,2,"XXXX"
"3427","oa_43","35_unseen","Mozart",NA,"n","n",1,1510,3,2,"XXXX"
"3428","oa_43","18_unseen","Pfadfinder",NA,"n","n",1,4250,3,2,"XXXX"
"3429","oa_43","15_unexpected","Untermieterin","unexpected","j","j",1,12193,3,2,"XXXX"
"3430","oa_43","30_expected","Polizei","expected","j","j",1,5261,3,2,"XXXX"
"3431","oa_43","34_unseen","Hypnose",NA,"n","n",1,1365,3,2,"XXXX"
"3432","oa_43","22_expected","Kühlschrank","expected","j","j",1,5358,3,2,"XXXX"
"3433","oa_43","22_unseen","Pfanne",NA,"n","j",0,6817,3,2,"XXXX"
"3434","oa_43","38_unseen","Felsen",NA,"n","n",1,2346,3,2,"XXXX"
"3435","oa_43","21_unexpected","Offizier","unexpected","j","n",0,925,3,2,"XXXX"
"3436","oa_43","31_unseen","Salami",NA,"n","n",1,10111,3,2,"XXXX"
"3437","oa_43","26_unseen","Märchen",NA,"n","n",1,19309,3,2,"XXXX"
"3438","oa_43","47_expected","Tür","expected","j","j",1,1663,3,2,"XXXX"
"3439","oa_43","41_unexpected","Bock","unexpected","j","n",0,5381,3,2,"XXXX"
"3440","oa_43","21_unseen","Zigaretten",NA,"n","n",1,2086,3,2,"XXXX"
"3441","oa_44","13_unexpected","Couch","unexpected","j","j",1,2616,2,2,""
"3442","oa_44","14_unseen","Fahrzeuge",NA,"n","n",1,2720,2,2,""
"3443","oa_44","5_unexpected","Grundstück","unexpected","j","n",0,2292,2,2,""
"3444","oa_44","7_unseen","Zeichnung",NA,"n","n",1,1553,2,2,""
"3445","oa_44","48_unexpected","Dachboden","unexpected","j","j",1,1434,2,2,""
"3446","oa_44","11_unseen","Zuneigung",NA,"n","n",1,2369,2,2,""
"3447","oa_44","19_unexpected","Klappe","unexpected","j","j",1,1362,2,2,""
"3448","oa_44","4_unseen","Unterricht",NA,"n","j",0,1924,2,2,""
"3449","oa_44","42_expected","Boden","expected","j","j",1,3224,2,2,""
"3450","oa_44","36_unseen","Schande",NA,"n","n",1,1288,2,2,""
"3451","oa_44","40_expected","Affen","expected","j","j",1,2003,2,2,""
"3452","oa_44","6_unseen","Gipfel",NA,"n","n",1,2419,2,2,""
"3453","oa_44","39_unexpected","Hospital","unexpected","j","n",0,1715,2,2,""
"3454","oa_44","3_unexpected","Haus","unexpected","j","j",1,1846,2,2,""
"3455","oa_44","30_unseen","Toaster",NA,"n","n",1,1405,2,2,""
"3456","oa_44","20_expected","Fahrrad","expected","j","n",0,2932,2,2,""
"3457","oa_44","32_unseen","Buchstaben",NA,"n","j",0,1119,2,2,""
"3458","oa_44","4_expected","Zähne","expected","j","n",0,2075,2,2,""
"3459","oa_44","5_unseen","Kopfgeld",NA,"n","n",1,2576,2,2,""
"3460","oa_44","9_unexpected","Menge","unexpected","j","j",1,1698,2,2,""
"3461","oa_44","8_expected","Berge","expected","j","j",1,1245,2,2,""
"3462","oa_44","15_unseen","Künstlerin",NA,"n","j",0,2644,2,2,""
"3463","oa_44","6_expected","Tisch","expected","j","j",1,1107,2,2,""
"3464","oa_44","34_expected","Bäckerei","expected","j","j",1,1895,2,2,""
"3465","oa_44","1_unseen","Käsekuchen",NA,"n","n",1,2179,2,2,""
"3466","oa_44","38_expected","Licht","expected","j","j",1,2477,2,2,""
"3467","oa_44","23_unseen","Röhre",NA,"n","n",1,1338,2,2,""
"3468","oa_44","14_expected","Ferien","expected","j","j",1,2293,2,2,""
"3469","oa_44","39_unseen","Makler",NA,"n","j",0,2522,2,2,""
"3470","oa_44","2_unseen","Technik",NA,"n","j",0,1533,2,2,""
"3471","oa_44","18_expected","Orchester","expected","j","j",1,2568,2,2,""
"3472","oa_44","37_unseen","Smaragd",NA,"n","n",1,1377,2,2,""
"3473","oa_44","45_unexpected","Antwort","unexpected","j","j",1,4283,2,2,""
"3474","oa_44","10_unseen","Zwerge",NA,"n","n",1,1160,2,2,""
"3475","oa_44","17_unseen","Brüder",NA,"n","n",1,1498,2,2,""
"3476","oa_44","7_unexpected","Wagen","unexpected","j","j",1,1974,2,2,""
"3477","oa_44","37_unexpected","Waffe","unexpected","j","j",1,1943,2,2,""
"3478","oa_44","40_unseen","Türke",NA,"n","n",1,2162,2,2,""
"3479","oa_44","29_unseen","Materie",NA,"n","n",1,1236,2,2,""
"3480","oa_44","49_expected","Paket","expected","j","n",0,1538,2,2,""
"3481","oa_44","17_unexpected","Herausforderung","unexpected","j","n",0,2221,2,2,""
"3482","oa_44","25_unexpected","Wappen","unexpected","j","j",1,1404,2,2,""
"3483","oa_44","43_unexpected","Gatter","unexpected","j","j",1,2084,2,2,""
"3484","oa_44","13_unseen","Frosch",NA,"n","n",1,913,2,2,""
"3485","oa_44","3_unseen","Lippen",NA,"n","n",1,1237,2,2,""
"3486","oa_44","35_unexpected","Mund","unexpected","j","j",1,1218,2,2,""
"3487","oa_44","33_unseen","Weste",NA,"n","n",1,1537,2,2,""
"3488","oa_44","16_unseen","Antarktis",NA,"n","n",1,1548,2,2,""
"3489","oa_44","25_unseen","Einzelkind",NA,"n","n",1,1886,2,2,""
"3490","oa_44","28_unseen","Verschluss",NA,"n","n",1,3154,2,2,""
"3491","oa_44","31_unexpected","Watte","unexpected","j","n",0,1005,2,2,""
"3492","oa_44","19_unseen","Bombe",NA,"n","n",1,1525,2,2,""
"3493","oa_44","2_expected","Auto","expected","j","j",1,1080,2,2,""
"3494","oa_44","12_unseen","Wunsch",NA,"n","j",0,1477,2,2,""
"3495","oa_44","36_expected","Sauna","expected","j","j",1,2154,2,2,""
"3496","oa_44","16_expected","Schloss","expected","j","j",1,2116,2,2,""
"3497","oa_44","10_expected","Band","expected","j","n",0,1152,2,2,""
"3498","oa_44","8_unseen","Schutt",NA,"n","n",1,1409,2,2,""
"3499","oa_44","24_unseen","Speisesaal",NA,"n","n",1,3433,2,2,""
"3500","oa_44","1_unexpected","Schlafzimmer","unexpected","j","j",1,2696,2,2,""
"3501","oa_44","27_unseen","Bildschirm",NA,"n","j",0,4957,2,2,""
"3502","oa_44","27_unexpected","Platte","unexpected","j","n",0,1408,2,2,""
"3503","oa_44","28_expected","Briefkasten","expected","j","n",0,1864,2,2,""
"3504","oa_44","20_unseen","Wüste",NA,"n","n",1,2702,2,2,""
"3505","oa_44","9_unseen","Sekunde",NA,"n","j",0,2394,2,2,""
"3506","oa_44","24_expected","Wald","expected","j","j",1,955,2,2,""
"3507","oa_44","35_unseen","Mozart",NA,"n","n",1,1100,2,2,""
"3508","oa_44","18_unseen","Pfadfinder",NA,"n","n",1,1000,2,2,""
"3509","oa_44","15_unexpected","Untermieterin","unexpected","j","j",1,2512,2,2,""
"3510","oa_44","30_expected","Polizei","expected","j","j",1,1228,2,2,""
"3511","oa_44","34_unseen","Hypnose",NA,"n","n",1,1099,2,2,""
"3512","oa_44","22_expected","Kühlschrank","expected","j","j",1,1863,2,2,""
"3513","oa_44","22_unseen","Pfanne",NA,"n","j",0,1709,2,2,""
"3514","oa_44","38_unseen","Felsen",NA,"n","n",1,1185,2,2,""
"3515","oa_44","21_unexpected","Offizier","unexpected","j","j",1,1281,2,2,""
"3516","oa_44","31_unseen","Salami",NA,"n","n",1,1470,2,2,""
"3517","oa_44","26_unseen","Märchen",NA,"n","j",0,1419,2,2,""
"3518","oa_44","47_expected","Tür","expected","j","n",0,1482,2,2,""
"3519","oa_44","41_unexpected","Bock","unexpected","j","j",1,2559,2,2,""
"3520","oa_44","21_unseen","Zigaretten",NA,"n","n",1,1481,2,2,""
"3521","oa_45","13_unexpected","Couch","unexpected","j","j",1,2102,4,2,""
"3522","oa_45","14_unseen","Fahrzeuge",NA,"n","n",1,2922,4,2,""
"3523","oa_45","5_unexpected","Grundstück","unexpected","j","j",1,1918,4,2,""
"3524","oa_45","7_unseen","Zeichnung",NA,"n","n",1,3889,4,2,""
"3525","oa_45","48_unexpected","Dachboden","unexpected","j","j",1,3774,4,2,""
"3526","oa_45","11_unseen","Zuneigung",NA,"n","n",1,4328,4,2,""
"3527","oa_45","19_unexpected","Klappe","unexpected","j","n",0,2797,4,2,""
"3528","oa_45","4_unseen","Unterricht",NA,"n","n",1,4974,4,2,""
"3529","oa_45","42_expected","Boden","expected","j","j",1,1488,4,2,""
"3530","oa_45","36_unseen","Schande",NA,"n","n",1,1757,4,2,""
"3531","oa_45","40_expected","Affen","expected","j","j",1,1510,4,2,""
"3532","oa_45","6_unseen","Gipfel",NA,"n","n",1,2058,4,2,""
"3533","oa_45","39_unexpected","Hospital","unexpected","j","j",1,1640,4,2,""
"3534","oa_45","3_unexpected","Haus","unexpected","j","j",1,1271,4,2,""
"3535","oa_45","30_unseen","Toaster",NA,"n","n",1,5052,4,2,""
"3536","oa_45","20_expected","Fahrrad","expected","j","j",1,1563,4,2,""
"3537","oa_45","32_unseen","Buchstaben",NA,"n","n",1,4237,4,2,""
"3538","oa_45","4_expected","Zähne","expected","j","j",1,2333,4,2,""
"3539","oa_45","5_unseen","Kopfgeld",NA,"n","n",1,4224,4,2,""
"3540","oa_45","9_unexpected","Menge","unexpected","j","j",1,1296,4,2,""
"3541","oa_45","8_expected","Berge","expected","j","j",1,1468,4,2,""
"3542","oa_45","15_unseen","Künstlerin",NA,"n","j",0,1473,4,2,""
"3543","oa_45","6_expected","Tisch","expected","j","j",1,1583,4,2,""
"3544","oa_45","34_expected","Bäckerei","expected","j","j",1,1270,4,2,""
"3545","oa_45","1_unseen","Käsekuchen",NA,"n","n",1,1859,4,2,""
"3546","oa_45","38_expected","Licht","expected","j","j",1,1305,4,2,""
"3547","oa_45","23_unseen","Röhre",NA,"n","n",1,1629,4,2,""
"3548","oa_45","14_expected","Ferien","expected","j","j",1,1356,4,2,""
"3549","oa_45","39_unseen","Makler",NA,"n","j",0,1550,4,2,""
"3550","oa_45","2_unseen","Technik",NA,"n","n",1,1544,4,2,""
"3551","oa_45","18_expected","Orchester","expected","j","j",1,1339,4,2,""
"3552","oa_45","37_unseen","Smaragd",NA,"n","n",1,1573,4,2,""
"3553","oa_45","45_unexpected","Antwort","unexpected","j","j",1,1806,4,2,""
"3554","oa_45","10_unseen","Zwerge",NA,"n","n",1,3006,4,2,""
"3555","oa_45","17_unseen","Brüder",NA,"n","n",1,2279,4,2,""
"3556","oa_45","7_unexpected","Wagen","unexpected","j","j",1,1540,4,2,""
"3557","oa_45","37_unexpected","Waffe","unexpected","j","n",0,5991,4,2,""
"3558","oa_45","40_unseen","Türke",NA,"n","n",1,2817,4,2,""
"3559","oa_45","29_unseen","Materie",NA,"n","j",0,1481,4,2,""
"3560","oa_45","49_expected","Paket","expected","j","j",1,1405,4,2,""
"3561","oa_45","17_unexpected","Herausforderung","unexpected","j","n",0,2045,4,2,""
"3562","oa_45","25_unexpected","Wappen","unexpected","j","j",1,2476,4,2,""
"3563","oa_45","43_unexpected","Gatter","unexpected","j","j",1,1353,4,2,""
"3564","oa_45","13_unseen","Frosch",NA,"n","n",1,1707,4,2,""
"3565","oa_45","3_unseen","Lippen",NA,"n","n",1,3831,4,2,""
"3566","oa_45","35_unexpected","Mund","unexpected","j","n",0,2414,4,2,""
"3567","oa_45","33_unseen","Weste",NA,"n","n",1,1638,4,2,""
"3568","oa_45","16_unseen","Antarktis",NA,"n","n",1,2813,4,2,""
"3569","oa_45","25_unseen","Einzelkind",NA,"n","n",1,7005,4,2,""
"3570","oa_45","28_unseen","Verschluss",NA,"n","j",0,2111,4,2,""
"3571","oa_45","31_unexpected","Watte","unexpected","j","j",1,1667,4,2,""
"3572","oa_45","19_unseen","Bombe",NA,"n","n",1,3480,4,2,""
"3573","oa_45","2_expected","Auto","expected","j","j",1,1478,4,2,""
"3574","oa_45","12_unseen","Wunsch",NA,"n","n",1,2731,4,2,""
"3575","oa_45","36_expected","Sauna","expected","j","j",1,1550,4,2,""
"3576","oa_45","16_expected","Schloss","expected","j","j",1,1376,4,2,""
"3577","oa_45","10_expected","Band","expected","j","n",0,2648,4,2,""
"3578","oa_45","8_unseen","Schutt",NA,"n","n",1,3455,4,2,""
"3579","oa_45","24_unseen","Speisesaal",NA,"n","n",1,9837,4,2,""
"3580","oa_45","1_unexpected","Schlafzimmer","unexpected","j","n",0,4526,4,2,""
"3581","oa_45","27_unseen","Bildschirm",NA,"n","n",1,2131,4,2,""
"3582","oa_45","27_unexpected","Platte","unexpected","j","n",0,3342,4,2,""
"3583","oa_45","28_expected","Briefkasten","expected","j","j",1,1473,4,2,""
"3584","oa_45","20_unseen","Wüste",NA,"n","n",1,7462,4,2,""
"3585","oa_45","9_unseen","Sekunde",NA,"n","n",1,2189,4,2,""
"3586","oa_45","24_expected","Wald","expected","j","j",1,1302,4,2,""
"3587","oa_45","35_unseen","Mozart",NA,"n","n",1,2034,4,2,""
"3588","oa_45","18_unseen","Pfadfinder",NA,"n","n",1,1801,4,2,""
"3589","oa_45","15_unexpected","Untermieterin","unexpected","j","j",1,1369,4,2,""
"3590","oa_45","30_expected","Polizei","expected","j","j",1,1314,4,2,""
"3591","oa_45","34_unseen","Hypnose",NA,"n","n",1,1534,4,2,""
"3592","oa_45","22_expected","Kühlschrank","expected","j","j",1,1848,4,2,""
"3593","oa_45","22_unseen","Pfanne",NA,"n","n",1,1558,4,2,""
"3594","oa_45","38_unseen","Felsen",NA,"n","j",0,2088,4,2,""
"3595","oa_45","21_unexpected","Offizier","unexpected","j","j",1,1261,4,2,""
"3596","oa_45","31_unseen","Salami",NA,"n","n",1,1291,4,2,""
"3597","oa_45","26_unseen","Märchen",NA,"n","j",0,1295,4,2,""
"3598","oa_45","47_expected","Tür","expected","j","j",1,1523,4,2,""
"3599","oa_45","41_unexpected","Bock","unexpected","j","j",1,1519,4,2,""
"3600","oa_45","21_unseen","Zigaretten",NA,"n","j",0,5570,4,2,""
"3601","oa_46","11_expected","Müll","expected","j","n",0,19792,1,1,""
"3602","oa_46","40_unexpected","Vogel","unexpected","j","j",1,28606,1,1,""
"3603","oa_46","23_expected","Zug","expected","j","j",1,2158,1,1,""
"3604","oa_46","38_unseen","Felsen",NA,"n","j",0,4089,1,1,""
"3605","oa_46","9_unseen","Sekunde",NA,"n","j",0,3390,1,1,""
"3606","oa_46","12_unseen","Wunsch",NA,"n","j",0,1471,1,1,""
"3607","oa_46","33_unseen","Weste",NA,"n","n",1,4405,1,1,""
"3608","oa_46","30_unexpected","Geschäft","unexpected","j","j",1,1382,1,1,""
"3609","oa_46","3_expected","Tür","expected","j","j",1,1310,1,1,""
"3610","oa_46","25_expected","Flagge","expected","j","j",1,2346,1,1,""
"3611","oa_46","43_expected","Stall","expected","j","n",0,4108,1,1,""
"3612","oa_46","35_unseen","Mozart",NA,"n","n",1,2345,1,1,""
"3613","oa_46","12_unexpected","Bart","unexpected","j","j",1,1356,1,1,""
"3614","oa_46","17_unseen","Brüder",NA,"n","n",1,3661,1,1,""
"3615","oa_46","40_unseen","Türke",NA,"n","n",1,1556,1,1,""
"3616","oa_46","1_unseen","Käsekuchen",NA,"n","n",1,2558,1,1,""
"3617","oa_46","49_unexpected","Umschlag","unexpected","j","j",1,3888,1,1,""
"3618","oa_46","32_unseen","Buchstaben",NA,"n","j",0,2518,1,1,""
"3619","oa_46","25_unseen","Einzelkind",NA,"n","j",0,2225,1,1,""
"3620","oa_46","31_unseen","Salami",NA,"n","n",1,2945,1,1,""
"3621","oa_46","22_unexpected","Badewanne","unexpected","j","j",1,1724,1,1,""
"3622","oa_46","23_unseen","Röhre",NA,"n","n",1,2647,1,1,""
"3623","oa_46","24_unexpected","Gegend","unexpected","j","n",0,3462,1,1,""
"3624","oa_46","14_unexpected","Weihnachtsmann","unexpected","j","j",1,1212,1,1,""
"3625","oa_46","4_unseen","Unterricht",NA,"n","j",0,1228,1,1,""
"3626","oa_46","34_unexpected","Hotelzimmer","unexpected","j","j",1,1138,1,1,""
"3627","oa_46","17_expected","Rätsel","expected","j","j",1,1981,1,1,""
"3628","oa_46","10_unexpected","Rose","unexpected","j","j",1,2253,1,1,""
"3629","oa_46","14_unseen","Fahrzeuge",NA,"n","j",0,1276,1,1,""
"3630","oa_46","44_unexpected","Vorhang","unexpected","j","j",1,1073,1,1,""
"3631","oa_46","20_unseen","Wüste",NA,"n","j",0,1062,1,1,""
"3632","oa_46","4_unexpected","Bauch","unexpected","j","j",1,1052,1,1,""
"3633","oa_46","13_unseen","Frosch",NA,"n","n",1,1361,1,1,""
"3634","oa_46","26_unexpected","Ratte","unexpected","j","j",1,1259,1,1,""
"3635","oa_46","38_unexpected","Computer","unexpected","j","j",1,1249,1,1,""
"3636","oa_46","31_expected","Teig","expected","j","j",1,1183,1,1,""
"3637","oa_46","47_unexpected","Fensterrahmen","unexpected","j","j",1,1079,1,1,""
"3638","oa_46","10_unseen","Zwerge",NA,"n","j",0,1069,1,1,""
"3639","oa_46","8_unexpected","Osten","unexpected","j","n",0,2634,1,1,""
"3640","oa_46","9_expected","Ziel","expected","j","j",1,1137,1,1,""
"3641","oa_46","5_unseen","Kopfgeld",NA,"n","n",1,2027,1,1,""
"3642","oa_46","15_unseen","Künstlerin",NA,"n","j",0,2275,1,1,""
"3643","oa_46","39_expected","Apotheke","expected","j","j",1,784,1,1,""
"3644","oa_46","35_expected","Nase","expected","j","n",0,2648,1,1,""
"3645","oa_46","27_unseen","Bildschirm",NA,"n","n",1,4494,1,1,""
"3646","oa_46","7_expected","Schiff","expected","j","j",1,1180,1,1,""
"3647","oa_46","26_unseen","Märchen",NA,"n","n",1,5324,1,1,""
"3648","oa_46","19_unseen","Bombe",NA,"n","n",1,3505,1,1,""
"3649","oa_46","27_expected","Herd","expected","j","j",1,1022,1,1,""
"3650","oa_46","16_unseen","Antarktis",NA,"n","n",1,1165,1,1,""
"3651","oa_46","29_expected","Geheimnis","expected","j","n",0,3038,1,1,""
"3652","oa_46","7_unseen","Zeichnung",NA,"n","j",0,1693,1,1,""
"3653","oa_46","6_unseen","Gipfel",NA,"n","j",0,1178,1,1,""
"3654","oa_46","30_unseen","Toaster",NA,"n","n",1,5875,1,1,""
"3655","oa_46","8_unseen","Schutt",NA,"n","n",1,2978,1,1,""
"3656","oa_46","36_unexpected","Salon","unexpected","j","j",1,1635,1,1,""
"3657","oa_46","11_unseen","Zuneigung",NA,"n","n",1,1314,1,1,""
"3658","oa_46","16_unexpected","Bus","unexpected","j","j",1,1102,1,1,""
"3659","oa_46","19_expected","Fenster","expected","j","j",1,1018,1,1,""
"3660","oa_46","39_unseen","Makler",NA,"n","n",1,3944,1,1,""
"3661","oa_46","41_expected","Kühe","expected","j","j",1,1123,1,1,""
"3662","oa_46","2_unexpected","Gruppe","unexpected","j","n",0,2302,1,1,""
"3663","oa_46","42_unexpected","Decke","unexpected","j","j",1,2235,1,1,""
"3664","oa_46","21_expected","Wunde","expected","j","n",0,2625,1,1,""
"3665","oa_46","37_unseen","Smaragd",NA,"n","n",1,1193,1,1,""
"3666","oa_46","45_expected","Ja-Wort","expected","j","j",1,1514,1,1,""
"3667","oa_46","28_unseen","Verschluss",NA,"n","n",1,2085,1,1,""
"3668","oa_46","21_unseen","Zigaretten",NA,"n","j",0,1090,1,1,""
"3669","oa_46","3_unseen","Lippen",NA,"n","j",0,2727,1,1,""
"3670","oa_46","36_unseen","Schande",NA,"n","n",1,2074,1,1,""
"3671","oa_46","20_unexpected","Ausrüstung","unexpected","j","j",1,1184,1,1,""
"3672","oa_46","15_expected","Schlüsseldienst","expected","j","j",1,968,1,1,""
"3673","oa_46","24_unseen","Speisesaal",NA,"n","j",0,1873,1,1,""
"3674","oa_46","22_unseen","Pfanne",NA,"n","j",0,1703,1,1,""
"3675","oa_46","29_unseen","Materie",NA,"n","n",1,1251,1,1,""
"3676","oa_46","18_unseen","Pfadfinder",NA,"n","n",1,2017,1,1,""
"3677","oa_46","33_expected","Sonne","expected","j","j",1,1191,1,1,""
"3678","oa_46","2_unseen","Technik",NA,"n","n",1,2248,1,1,""
"3679","oa_46","48_expected","Wand","expected","j","j",1,1006,1,1,""
"3680","oa_46","34_unseen","Hypnose",NA,"n","n",1,2157,1,1,""
"3681","oa_47","13_unexpected","Couch","unexpected","j","j",1,5399,3,2,"XXXX"
"3682","oa_47","14_unseen","Fahrzeuge",NA,"n","j",0,2728,3,2,"XXXX"
"3683","oa_47","5_unexpected","Grundstück","unexpected","j","n",0,6707,3,2,"XXXX"
"3684","oa_47","7_unseen","Zeichnung",NA,"n","j",0,1529,3,2,"XXXX"
"3685","oa_47","48_unexpected","Dachboden","unexpected","j","j",1,1244,3,2,"XXXX"
"3686","oa_47","11_unseen","Zuneigung",NA,"n","j",0,8618,3,2,"XXXX"
"3687","oa_47","19_unexpected","Klappe","unexpected","j","n",0,4084,3,2,"XXXX"
